epsilon,anisotropy,block,family,method,ratio_kind,statistic,value
0.0001,10000.0,classical_families,survivor,sgs_ssor,complement,worst,0.9170591448860242
0.0001,10000.0,classical_families,survivor,sgs_ssor,complement,best,0.30284850714709377
0.0001,10000.0,classical_families,survivor,sgs_ssor,complement,frac_above_1,0.0
0.0001,10000.0,classical_families,survivor,sgs_ssor,complement,mean_squared_ratio,0.34996765096622223
0.0001,10000.0,deeponet_families,gaussian,jacobi,full,n,24
0.0001,10000.0,deeponet_families,gaussian,jacobi,full,mean,0.5380149968678034
0.0001,10000.0,deeponet_families,gaussian,jacobi,full,median,0.5377470330401207
0.0001,10000.0,deeponet_families,gaussian,jacobi,full,p95,0.5624566074292601
0.0001,10000.0,deeponet_families,gaussian,jacobi,full,p99,0.5716048912997036
0.0001,10000.0,deeponet_families,gaussian,jacobi,full,worst,0.5738063850947003
0.0001,10000.0,deeponet_families,gaussian,jacobi,full,best,0.5121968693528157
0.0001,10000.0,deeponet_families,gaussian,jacobi,full,frac_above_1,0.0
0.0001,10000.0,deeponet_families,gaussian,jacobi,full,mean_squared_ratio,0.2896866592842811
0.0001,10000.0,deeponet_families,gaussian,jacobi,complement,n,24
0.0001,10000.0,deeponet_families,gaussian,jacobi,complement,mean,0.4882985058661517
0.0001,10000.0,deeponet_families,gaussian,jacobi,complement,median,0.48861716542479783
0.0001,10000.0,deeponet_families,gaussian,jacobi,complement,p95,0.5121091916718153
0.0001,10000.0,deeponet_families,gaussian,jacobi,complement,p99,0.5222990828258387
0.0001,10000.0,deeponet_families,gaussian,jacobi,complement,worst,0.525174130420881
0.0001,10000.0,deeponet_families,gaussian,jacobi,complement,best,0.4569121797786619
0.0001,10000.0,deeponet_families,gaussian,jacobi,complement,frac_above_1,0.0
0.0001,10000.0,deeponet_families,gaussian,jacobi,complement,mean_squared_ratio,0.23870628883595954
0.0001,10000.0,deeponet_families,gaussian,gs,full,n,24
0.0001,10000.0,deeponet_families,gaussian,gs,full,mean,0.44057030937103364
0.0001,10000.0,deeponet_families,gaussian,gs,full,median,0.440052559202483
0.0001,10000.0,deeponet_families,gaussian,gs,full,p95,0.44991367858058207
0.0001,10000.0,deeponet_families,gaussian,gs,full,p99,0.4540151092206289
0.0001,10000.0,deeponet_families,gaussian,gs,full,worst,0.4551738175430187
0.0001,10000.0,deeponet_families,gaussian,gs,full,best,0.4265928144298148
0.0001,10000.0,deeponet_families,gaussian,gs,full,frac_above_1,0.0
0.0001,10000.0,deeponet_families,gaussian,gs,full,mean_squared_ratio,0.19414014607089994
0.0001,10000.0,deeponet_families,gaussian,gs,complement,n,24
0.0001,10000.0,deeponet_families,gaussian,gs,complement,mean,0.36178426806674785
0.0001,10000.0,deeponet_families,gaussian,gs,complement,median,0.3613484831521023
0.0001,10000.0,deeponet_families,gaussian,gs,complement,p95,0.3740432789021038
0.0001,10000.0,deeponet_families,gaussian,gs,complement,p99,0.3782176381867197
0.0001,10000.0,deeponet_families,gaussian,gs,complement,worst,0.3792851026349776
0.0001,10000.0,deeponet_families,gaussian,gs,complement,best,0.34803996140561977
0.0001,10000.0,deeponet_families,gaussian,gs,complement,frac_above_1,0.0
0.0001,10000.0,deeponet_families,gaussian,gs,complement,mean_squared_ratio,0.13095048955852104
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,full,n,24
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,full,mean,0.25090397060460884
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,full,median,0.2506948446880747
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,full,p95,0.2593118570599656
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,full,p99,0.2606244610394296
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,full,worst,0.2609538400879761
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,full,best,0.23764139830198708
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,full,frac_above_1,0.0
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,full,mean_squared_ratio,0.06297793373199495
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,complement,n,24
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,complement,mean,0.23106088990052628
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,complement,median,0.2302623578247563
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,complement,p95,0.23946388321110873
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,complement,p99,0.24027626509092778
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,complement,worst,0.2403859786041936
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,complement,best,0.22052121630886873
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,complement,frac_above_1,0.0
0.0001,10000.0,deeponet_families,gaussian,sgs_ssor,complement,mean_squared_ratio,0.05340894363497356
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,full,n,24
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,full,mean,0.42518768822068603
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,full,median,0.4262189988382678
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,full,p95,0.44258039744265304
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,full,p99,0.44505071492153586
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,full,worst,0.44563132275536366
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,full,best,0.4071311615511379
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,full,frac_above_1,0.0
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,full,mean_squared_ratio,0.18088855469172369
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,complement,n,24
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,complement,mean,0.39272300418895273
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,complement,median,0.3927529540879978
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,complement,p95,0.41022240743919697
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,complement,p99,0.41666147745418586
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,complement,worst,0.41847911450882236
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,complement,best,0.37210259218175784
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,complement,frac_above_1,0.0
0.0001,10000.0,deeponet_families,gaussian,deeponet_scale,complement,mean_squared_ratio,0.15437891300091497
0.0001,10000.0,deeponet_families,fourier,jacobi,full,n,24
0.0001,10000.0,deeponet_families,fourier,jacobi,full,mean,0.4732824099201531
0.0001,10000.0,deeponet_families,fourier,jacobi,full,median,0.4758624342741524
0.0001,10000.0,deeponet_families,fourier,jacobi,full,p95,0.6676090840578802
0.0001,10000.0,deeponet_families,fourier,jacobi,full,p99,0.7016767594701254
0.0001,10000.0,deeponet_families,fourier,jacobi,full,worst,0.7098493606401133
0.0001,10000.0,deeponet_families,fourier,jacobi,full,best,0.29320448054832865
0.0001,10000.0,deeponet_families,fourier,jacobi,full,frac_above_1,0.0
0.0001,10000.0,deeponet_families,fourier,jacobi,full,mean_squared_ratio,0.24177685993758782
0.0001,10000.0,deeponet_families,fourier,jacobi,complement,n,24
0.0001,10000.0,deeponet_families,fourier,jacobi,complement,mean,0.42538021225778255
0.0001,10000.0,deeponet_families,fourier,jacobi,complement,median,0.4274961564647447
0.0001,10000.0,deeponet_families,fourier,jacobi,complement,p95,0.5946982931275152
0.0001,10000.0,deeponet_families,fourier,jacobi,complement,p99,0.6753079277777608
0.0001,10000.0,deeponet_families,fourier,jacobi,complement,worst,0.6991057952898695
0.0001,10000.0,deeponet_families,fourier,jacobi,complement,best,0.1588588146830849
0.0001,10000.0,deeponet_families,fourier,jacobi,complement,frac_above_1,0.0
0.0001,10000.0,deeponet_families,fourier,jacobi,complement,mean_squared_ratio,0.19985099856657973
0.0001,10000.0,deeponet_families,fourier,gs,full,n,24
0.0001,10000.0,deeponet_families,fourier,gs,full,mean,0.42392464867385593
0.0001,10000.0,deeponet_families,fourier,gs,full,median,0.4385797774098193
0.0001,10000.0,deeponet_families,fourier,gs,full,p95,0.5116032766993248
0.0001,10000.0,deeponet_families,fourier,gs,full,p99,0.547616275100253
0.0001,10000.0,deeponet_families,fourier,gs,full,worst,0.5578083788126194
0.0001,10000.0,deeponet_families,fourier,gs,full,best,0.24036690684231007
0.0001,10000.0,deeponet_families,fourier,gs,full,frac_above_1,0.0
0.0001,10000.0,deeponet_families,fourier,gs,full,mean_squared_ratio,0.184745751018108
0.0001,10000.0,deeponet_families,fourier,gs,complement,n,24
0.0001,10000.0,deeponet_families,fourier,gs,complement,mean,0.33794969860770774
0.0001,10000.0,deeponet_families,fourier,gs,complement,median,0.33143478850256325
0.0001,10000.0,deeponet_families,fourier,gs,complement,p95,0.4954282931586972
0.0001,10000.0,deeponet_families,fourier,gs,complement,p99,0.5269432614829895
0.0001,10000.0,deeponet_families,fourier,gs,complement,worst,0.5325972974028286
0.0001,10000.0,deeponet_families,fourier,gs,complement,best,0.17851009493570044
0.0001,10000.0,deeponet_families,fourier,gs,complement,frac_above_1,0.0
0.0001,10000.0,deeponet_families,fourier,gs,complement,mean_squared_ratio,0.12033616769100736
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,full,n,24
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,full,mean,0.24053662871659143
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,full,median,0.24458582795643882
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,full,p95,0.3183428732837525
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,full,p99,0.3277628000076074
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,full,worst,0.3303153122610742
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,full,best,0.11470424222809356
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,full,frac_above_1,0.0
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,full,mean_squared_ratio,0.06057983206298631
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,complement,n,24
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,complement,mean,0.2219915036156895
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,complement,median,0.23023761666512182
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,complement,p95,0.30804206050264515
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,complement,p99,0.320270977594883
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,complement,worst,0.3233682778355286
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,complement,best,0.10855241329352756
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,complement,frac_above_1,0.0
0.0001,10000.0,deeponet_families,fourier,sgs_ssor,complement,mean_squared_ratio,0.05194763092203133
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,full,n,24
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,full,mean,0.46180711923972373
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,full,median,0.45227979400939666
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,full,p95,0.6988248017767104
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,full,p99,0.7202042441054639
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,full,worst,0.7263917588732361
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,full,best,0.21379851442980638
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,full,frac_above_1,0.0
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,full,mean_squared_ratio,0.2328985459102754
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,complement,n,24
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,complement,mean,0.42801240258376455
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,complement,median,0.4344369174434647
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,complement,p95,0.6979978250162889
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,complement,p99,0.7158959236332441
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,complement,worst,0.7210803153832487
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,complement,best,0.11965823272831552
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,complement,frac_above_1,0.0
0.0001,10000.0,deeponet_families,fourier,deeponet_scale,complement,mean_squared_ratio,0.21100947248486088
0.0001,10000.0,deeponet_families,weak,jacobi,full,n,24
0.0001,10000.0,deeponet_families,weak,jacobi,full,mean,0.9611737461489822
0.0001,10000.0,deeponet_families,weak,jacobi,full,median,0.9835575375170648
0.0001,10000.0,deeponet_families,weak,jacobi,full,p95,0.993492138029257
0.0001,10000.0,deeponet_families,weak,jacobi,full,p99,0.9935855839680263
0.0001,10000.0,deeponet_families,weak,jacobi,full,worst,0.993613496391295
0.0001,10000.0,deeponet_families,weak,jacobi,full,best,0.8217163372568992
0.0001,10000.0,deeponet_families,weak,jacobi,full,frac_above_1,0.0
0.0001,10000.0,deeponet_families,weak,jacobi,full,mean_squared_ratio,0.9259684788140357
0.0001,10000.0,deeponet_families,weak,jacobi,complement,n,24
0.0001,10000.0,deeponet_families,weak,jacobi,complement,mean,0.9609468185392366
0.0001,10000.0,deeponet_families,weak,jacobi,complement,median,0.9835517158349808
0.0001,10000.0,deeponet_families,weak,jacobi,complement,p95,0.9934921355358438
0.0001,10000.0,deeponet_families,weak,jacobi,complement,p99,0.9935855833945411
0.0001,10000.0,deeponet_families,weak,jacobi,complement,worst,0.9936134963912948
0.0001,10000.0,deeponet_families,weak,jacobi,complement,best,0.8184271314185819
0.0001,10000.0,deeponet_families,weak,jacobi,complement,frac_above_1,0.0
0.0001,10000.0,deeponet_families,weak,jacobi,complement,mean_squared_ratio,0.9255878388018105
0.0001,10000.0,deeponet_families,weak,gs,full,n,24
0.0001,10000.0,deeponet_families,weak,gs,full,mean,0.9164169308329407
0.0001,10000.0,deeponet_families,weak,gs,full,median,0.9585595664741682
0.0001,10000.0,deeponet_families,weak,gs,full,p95,0.9824172438969383
0.0001,10000.0,deeponet_families,weak,gs,full,p99,0.9826225673641927
0.0001,10000.0,deeponet_families,weak,gs,full,worst,0.9826827438244803
0.0001,10000.0,deeponet_families,weak,gs,full,best,0.7011851686096813
0.0001,10000.0,deeponet_families,weak,gs,full,frac_above_1,0.0
0.0001,10000.0,deeponet_families,weak,gs,full,mean_squared_ratio,0.846943145156365
0.0001,10000.0,deeponet_families,weak,gs,complement,n,24
0.0001,10000.0,deeponet_families,weak,gs,complement,mean,0.9159774678477214
0.0001,10000.0,deeponet_families,weak,gs,complement,median,0.9584938504235382
0.0001,10000.0,deeponet_families,weak,gs,complement,p95,0.9823910737023791
0.0001,10000.0,deeponet_families,weak,gs,complement,p99,0.9825953356324472
0.0001,10000.0,deeponet_families,weak,gs,complement,worst,0.9826552149286067
0.0001,10000.0,deeponet_families,weak,gs,complement,best,0.6992300928576757
0.0001,10000.0,deeponet_families,weak,gs,complement,frac_above_1,0.0
0.0001,10000.0,deeponet_families,weak,gs,complement,mean_squared_ratio,0.8462791670699094
0.0001,10000.0,deeponet_families,weak,sgs_ssor,full,n,24
0.0001,10000.0,deeponet_families,weak,sgs_ssor,full,mean,0.8501482312096917
0.0001,10000.0,deeponet_families,weak,sgs_ssor,full,median,0.9204492151486038
0.0001,10000.0,deeponet_families,weak,sgs_ssor,full,p95,0.9654541348603243
0.0001,10000.0,deeponet_families,weak,sgs_ssor,full,p99,0.965847493576691
0.0001,10000.0,deeponet_families,weak,sgs_ssor,full,worst,0.9659627251094312
0.0001,10000.0,deeponet_families,weak,sgs_ssor,full,best,0.5033197762409523
0.0001,10000.0,deeponet_families,weak,sgs_ssor,full,frac_above_1,0.0
0.0001,10000.0,deeponet_families,weak,sgs_ssor,full,mean_squared_ratio,0.7426698768395315
0.0001,10000.0,deeponet_families,weak,sgs_ssor,complement,n,24
0.0001,10000.0,deeponet_families,weak,sgs_ssor,complement,mean,0.8495395774058553
0.0001,10000.0,deeponet_families,weak,sgs_ssor,complement,median,0.9203348785522347
0.0001,10000.0,deeponet_families,weak,sgs_ssor,complement,p95,0.965445099036258
0.0001,10000.0,deeponet_families,weak,sgs_ssor,complement,p99,0.9658374817927395
0.0001,10000.0,deeponet_families,weak,sgs_ssor,complement,worst,0.9659523858835642
0.0001,10000.0,deeponet_families,weak,sgs_ssor,complement,best,0.49994409628613673
0.0001,10000.0,deeponet_families,weak,sgs_ssor,complement,frac_above_1,0.0
0.0001,10000.0,deeponet_families,weak,sgs_ssor,complement,mean_squared_ratio,0.7419268616044187
0.0001,10000.0,deeponet_families,weak,deeponet_scale,full,n,24
0.0001,10000.0,deeponet_families,weak,deeponet_scale,full,mean,0.9554298076292316
0.0001,10000.0,deeponet_families,weak,deeponet_scale,full,median,0.9762916116585695
0.0001,10000.0,deeponet_families,weak,deeponet_scale,full,p95,0.9959739573240598
0.0001,10000.0,deeponet_families,weak,deeponet_scale,full,p99,0.9961519585598803
0.0001,10000.0,deeponet_families,weak,deeponet_scale,full,worst,0.9961729761614719
0.0001,10000.0,deeponet_families,weak,deeponet_scale,full,best,0.8172873498095103
0.0001,10000.0,deeponet_families,weak,deeponet_scale,full,frac_above_1,0.0
0.0001,10000.0,deeponet_families,weak,deeponet_scale,full,mean_squared_ratio,0.9156261088148567
0.0001,10000.0,deeponet_families,weak,deeponet_scale,complement,n,24
0.0001,10000.0,deeponet_families,weak,deeponet_scale,complement,mean,0.9514105392069547
